Customer ID,Age,Gender,Category,Purchase Amount (USD),Location,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Promo Dependency,CLV Proxy,Previous Purchases Scaled,Frequency Scaled,Promo Dep Scaled,Subscription Scaled,Loyalty Score,Loyal Customer,Satisfaction Tier,Customer Segment
3017,30,Female,Clothing,26,Indiana,Summer,4.9,0,Store Pickup,0,0,31,Bank Transfer,6,0,4836,6.12,8.33,0,0,8.15,1,1,Platinum Champions
3018,58,Female,Accessories,71,Wisconsin,Summer,3.3,0,Next Day Air,0,0,24,Cash,1,0,1704,4.69,0,0,0,4.9,0,0,Low-Engagement Casuals
3019,43,Female,Footwear,41,Texas,Summer,3,0,Free Shipping,0,0,21,Debit Card,1,0,861,4.08,0,0,0,4.69,0,0,Low-Engagement Casuals
3020,19,Female,Outerwear,44,Utah,Winter,3.9,0,2-Day Shipping,0,0,15,PayPal,7,0,4620,2.86,10,0,0,7.62,1,1,Platinum Champions
3021,23,Female,Clothing,81,Arkansas,Fall,2.8,0,Store Pickup,0,0,48,Venmo,5,0,19440,9.59,6.67,0,0,8.75,1,0,Platinum Champions
3022,65,Female,Accessories,77,Pennsylvania,Summer,4.5,0,2-Day Shipping,0,0,47,Cash,6,0,21714,9.39,8.33,0,0,9.24,1,1,Platinum Champions
3023,58,Female,Footwear,26,Georgia,Fall,4,0,Free Shipping,0,0,23,PayPal,2,0,1196,4.49,1.67,0,0,5.39,0,1,Low-Engagement Casuals
3024,50,Female,Accessories,31,Indiana,Summer,2.9,0,Express,0,0,4,PayPal,6,0,744,0.61,8.33,0,0,6.31,0,0,Low-Engagement Casuals
3025,67,Female,Clothing,82,Idaho,Spring,4,0,Free Shipping,0,0,47,Credit Card,5,0,19270,9.39,6.67,0,0,8.69,1,1,Platinum Champions
3026,40,Female,Footwear,60,Montana,Summer,3.4,0,Store Pickup,0,0,7,PayPal,4,0,1680,1.22,5,0,0,5.41,0,0,Low-Engagement Casuals
3027,55,Female,Clothing,70,Tennessee,Fall,2.5,0,Free Shipping,0,0,6,Credit Card,7,0,2940,1.02,10,0,0,7.01,1,0,Emerging Devotees
3028,52,Female,Clothing,26,West Virginia,Winter,2.8,0,2-Day Shipping,0,0,47,Credit Card,6,0,7332,9.39,8.33,0,0,9.24,1,0,Platinum Champions
3029,62,Female,Clothing,100,California,Summer,3,0,Free Shipping,0,0,7,PayPal,5,0,3500,1.22,6.67,0,0,5.96,0,0,Low-Engagement Casuals
3030,64,Female,Clothing,82,Georgia,Summer,3.1,0,Free Shipping,0,0,1,Debit Card,6,0,492,0,8.33,0,0,6.11,0,0,Low-Engagement Casuals
3031,43,Female,Footwear,24,Maryland,Spring,2.6,0,2-Day Shipping,0,0,23,Credit Card,2,0,1104,4.49,1.67,0,0,5.39,0,0,Low-Engagement Casuals
3032,61,Female,Clothing,74,Idaho,Summer,4.9,0,2-Day Shipping,0,0,30,Credit Card,4,0,8880,5.92,5,0,0,6.97,0,1,At-Risk High-Value
3033,26,Female,Accessories,58,California,Summer,3.5,0,Next Day Air,0,0,24,Credit Card,6,0,8352,4.69,8.33,0,0,7.67,1,0,Platinum Champions
3034,22,Female,Clothing,56,Alabama,Spring,2.6,0,Store Pickup,0,0,9,PayPal,2,0,1008,1.63,1.67,0,0,4.43,0,0,Low-Engagement Casuals
3035,51,Female,Footwear,37,Utah,Spring,3.5,0,2-Day Shipping,0,0,25,Credit Card,6,0,5550,4.9,8.33,0,0,7.74,1,0,Platinum Champions
3036,69,Female,Accessories,64,Kentucky,Spring,4.5,0,Free Shipping,0,0,18,Cash,1,0,1152,3.47,0,0,0,4.49,0,1,Low-Engagement Casuals
3037,50,Female,Clothing,58,Vermont,Spring,4.3,0,Next Day Air,0,0,7,Venmo,3,0,1218,1.22,3.33,0,0,4.85,0,1,Low-Engagement Casuals
3038,51,Female,Accessories,44,Iowa,Summer,4.8,0,Next Day Air,0,0,2,Cash,7,0,616,0.2,10,0,0,6.73,0,1,Low-Engagement Casuals
3039,56,Female,Accessories,39,Georgia,Summer,4.2,0,Free Shipping,0,0,36,Debit Card,7,0,9828,7.14,10,0,0,9.05,1,1,Platinum Champions
3040,59,Female,Clothing,48,Alabama,Spring,3.2,0,Next Day Air,0,0,31,PayPal,1,0,1488,6.12,0,0,0,5.37,0,0,Low-Engagement Casuals
3041,18,Female,Accessories,32,Nebraska,Fall,4.1,0,Express,0,0,10,Cash,3,0,960,1.84,3.33,0,0,5.06,0,1,Low-Engagement Casuals
3042,48,Female,Accessories,79,Rhode Island,Winter,4,0,Express,0,0,27,PayPal,4,0,8532,5.31,5,0,0,6.77,0,1,At-Risk High-Value
3043,53,Female,Outerwear,27,South Dakota,Winter,2.9,0,Next Day Air,0,0,14,PayPal,5,0,1890,2.65,6.67,0,0,6.44,0,0,Low-Engagement Casuals
3044,45,Female,Accessories,98,Illinois,Fall,2.6,0,Store Pickup,0,0,17,Credit Card,4,0,6664,3.27,5,0,0,6.09,0,0,At-Risk High-Value
3045,21,Female,Footwear,67,North Carolina,Winter,2.7,0,Free Shipping,0,0,10,Bank Transfer,6,0,4020,1.84,8.33,0,0,6.72,0,0,Low-Engagement Casuals
3046,42,Female,Clothing,37,Florida,Winter,4.6,0,2-Day Shipping,0,0,4,PayPal,1,0,148,0.61,0,0,0,3.54,0,1,Low-Engagement Casuals
3047,60,Female,Footwear,49,Pennsylvania,Spring,3.2,0,Store Pickup,0,0,25,Cash,5,0,6125,4.9,6.67,0,0,7.19,1,0,Platinum Champions
3048,21,Female,Footwear,74,Vermont,Fall,4.1,0,2-Day Shipping,0,0,3,PayPal,1,0,222,0.41,0,0,0,3.47,0,1,Low-Engagement Casuals
3049,69,Female,Accessories,93,Colorado,Summer,3.9,0,Standard,0,0,47,Venmo,3,0,13113,9.39,3.33,0,0,7.57,1,1,Platinum Champions
3050,40,Female,Accessories,60,Utah,Summer,3,0,Next Day Air,0,0,41,Bank Transfer,1,0,2460,8.16,0,0,0,6.05,0,0,Low-Engagement Casuals
3051,31,Female,Outerwear,76,Kentucky,Spring,3.6,0,Standard,0,0,28,Venmo,5,0,10640,5.51,6.67,0,0,7.39,1,0,Platinum Champions
3052,44,Female,Accessories,64,Wyoming,Summer,4.6,0,Express,0,0,49,Debit Card,5,0,15680,9.8,6.67,0,0,8.82,1,1,Platinum Champions
3053,48,Female,Footwear,38,Maine,Spring,4.5,0,Store Pickup,0,0,7,Bank Transfer,3,0,798,1.22,3.33,0,0,4.85,0,1,Low-Engagement Casuals
3054,32,Female,Footwear,91,Maine,Winter,3.2,0,Next Day Air,0,0,22,Bank Transfer,4,0,8008,4.29,5,0,0,6.43,0,0,At-Risk High-Value
3055,42,Female,Footwear,70,New Hampshire,Summer,4.9,0,2-Day Shipping,0,0,34,Venmo,4,0,9520,6.73,5,0,0,7.24,1,1,Platinum Champions
3056,27,Female,Footwear,22,Kansas,Fall,5,0,Standard,0,0,5,Debit Card,1,0,110,0.82,0,0,0,3.61,0,1,Low-Engagement Casuals
3057,69,Female,Accessories,59,New Jersey,Spring,3.8,0,Standard,0,0,15,Cash,1,0,885,2.86,0,0,0,4.29,0,1,Low-Engagement Casuals
3058,67,Female,Accessories,22,North Carolina,Spring,3.4,0,Next Day Air,0,0,26,Bank Transfer,2,0,1144,5.1,1.67,0,0,5.59,0,0,Low-Engagement Casuals
3059,41,Female,Accessories,74,West Virginia,Winter,3.8,0,Store Pickup,0,0,3,Bank Transfer,3,0,666,0.41,3.33,0,0,4.58,0,1,Low-Engagement Casuals
3060,46,Female,Clothing,71,Kentucky,Spring,3.2,0,Express,0,0,42,Credit Card,6,0,17892,8.37,8.33,0,0,8.9,1,0,Platinum Champions
3061,47,Female,Outerwear,80,California,Summer,4.7,0,Store Pickup,0,0,1,Venmo,4,0,320,0,5,0,0,5,0,1,Low-Engagement Casuals
3062,33,Female,Clothing,59,South Dakota,Fall,4.5,0,Express,0,0,20,PayPal,5,0,5900,3.88,6.67,0,0,6.85,0,1,At-Risk High-Value
3063,51,Female,Accessories,96,California,Fall,3.3,0,Standard,0,0,39,PayPal,4,0,14976,7.76,5,0,0,7.59,1,0,Platinum Champions
3064,26,Female,Accessories,43,Connecticut,Winter,3.9,0,Store Pickup,0,0,24,Credit Card,3,0,3096,4.69,3.33,0,0,6.01,0,1,Low-Engagement Casuals
3065,22,Female,Accessories,76,Idaho,Winter,3.6,0,Express,0,0,49,Bank Transfer,6,0,22344,9.8,8.33,0,0,9.38,1,0,Platinum Champions
3066,49,Female,Outerwear,59,North Dakota,Fall,2.8,0,Store Pickup,0,0,7,Venmo,1,0,413,1.22,0,0,0,3.74,0,0,Low-Engagement Casuals
3067,58,Female,Clothing,48,Michigan,Summer,4.3,0,Free Shipping,0,0,13,Venmo,5,0,3120,2.45,6.67,0,0,6.37,0,1,Low-Engagement Casuals
3068,70,Female,Accessories,22,Missouri,Spring,3.5,0,Free Shipping,0,0,2,Cash,2,0,88,0.2,1.67,0,0,3.96,0,0,Low-Engagement Casuals
3069,32,Female,Footwear,40,California,Winter,4.2,0,Express,0,0,4,Debit Card,2,0,320,0.61,1.67,0,0,4.09,0,1,Low-Engagement Casuals
3070,62,Female,Clothing,73,Delaware,Spring,4.6,0,Express,0,0,17,Debit Card,6,0,7446,3.27,8.33,0,0,7.2,1,1,Platinum Champions
3071,52,Female,Footwear,26,Alabama,Fall,2.6,0,Free Shipping,0,0,43,PayPal,1,0,1118,8.57,0,0,0,6.19,0,0,Low-Engagement Casuals
3072,23,Female,Clothing,41,New Hampshire,Spring,3.4,0,Next Day Air,0,0,6,PayPal,4,0,984,1.02,5,0,0,5.34,0,0,Low-Engagement Casuals
3073,26,Female,Accessories,98,New York,Spring,3.1,0,Standard,0,0,46,PayPal,6,0,27048,9.18,8.33,0,0,9.17,1,0,Platinum Champions
3074,58,Female,Clothing,63,Oregon,Winter,3.6,0,Free Shipping,0,0,7,Debit Card,1,0,441,1.22,0,0,0,3.74,0,0,Low-Engagement Casuals
3075,26,Female,Footwear,55,Massachusetts,Winter,4.2,0,Next Day Air,0,0,34,Debit Card,3,0,5610,6.73,3.33,0,0,6.69,0,1,At-Risk High-Value
3076,54,Female,Clothing,90,Utah,Winter,3.6,0,Standard,0,0,21,PayPal,5,0,9450,4.08,6.67,0,0,6.92,0,0,At-Risk High-Value
3077,66,Female,Accessories,46,New Hampshire,Summer,3.6,0,Express,0,0,13,Venmo,1,0,598,2.45,0,0,0,4.15,0,0,Low-Engagement Casuals
3078,60,Female,Clothing,88,Illinois,Spring,3,0,Store Pickup,0,0,33,Debit Card,1,0,2904,6.53,0,0,0,5.51,0,0,Low-Engagement Casuals
3079,32,Female,Accessories,95,Alaska,Spring,2.5,0,2-Day Shipping,0,0,24,Bank Transfer,1,0,2280,4.69,0,0,0,4.9,0,0,Low-Engagement Casuals
3080,48,Female,Accessories,31,Wyoming,Fall,4,0,Store Pickup,0,0,4,Bank Transfer,7,0,868,0.61,10,0,0,6.87,0,1,Low-Engagement Casuals
3081,69,Female,Clothing,42,Colorado,Spring,4.1,0,Next Day Air,0,0,5,Cash,1,0,210,0.82,0,0,0,3.61,0,1,Low-Engagement Casuals
3082,64,Female,Footwear,44,Vermont,Winter,4.9,0,Next Day Air,0,0,11,Credit Card,2,0,968,2.04,1.67,0,0,4.57,0,1,Low-Engagement Casuals
3083,56,Female,Clothing,99,Utah,Spring,4,0,Next Day Air,0,0,20,Bank Transfer,7,0,13860,3.88,10,0,0,7.96,1,1,Platinum Champions
3084,22,Female,Clothing,20,Illinois,Summer,3.5,0,Store Pickup,0,0,28,PayPal,6,0,3360,5.51,8.33,0,0,7.95,1,0,Emerging Devotees
3085,46,Female,Accessories,37,Idaho,Spring,3.2,0,Store Pickup,0,0,43,PayPal,4,0,6364,8.57,5,0,0,7.86,1,0,Platinum Champions
3086,24,Female,Clothing,50,Nevada,Winter,2.8,0,Store Pickup,0,0,10,Venmo,5,0,2500,1.84,6.67,0,0,6.17,0,0,Low-Engagement Casuals
3087,47,Female,Accessories,73,Utah,Summer,3.5,0,Next Day Air,0,0,26,Venmo,5,0,9490,5.1,6.67,0,0,7.26,1,0,Platinum Champions
3088,62,Female,Clothing,84,North Carolina,Spring,3.1,0,Free Shipping,0,0,29,Bank Transfer,4,0,9744,5.71,5,0,0,6.9,0,0,At-Risk High-Value
3089,34,Female,Clothing,64,Arkansas,Spring,3.3,0,Store Pickup,0,0,35,Bank Transfer,6,0,13440,6.94,8.33,0,0,8.42,1,0,Platinum Champions
3090,50,Female,Footwear,21,North Carolina,Fall,4.6,0,Free Shipping,0,0,23,Cash,1,0,483,4.49,0,0,0,4.83,0,1,Low-Engagement Casuals
3091,29,Female,Clothing,36,Texas,Summer,4.9,0,Store Pickup,0,0,15,Bank Transfer,6,0,3240,2.86,8.33,0,0,7.06,1,1,Emerging Devotees
3092,68,Female,Clothing,81,Nevada,Winter,3.4,0,2-Day Shipping,0,0,46,Credit Card,7,0,26082,9.18,10,0,0,9.73,1,0,Platinum Champions
3093,52,Female,Accessories,54,Utah,Fall,3.5,0,Next Day Air,0,0,14,Bank Transfer,1,0,756,2.65,0,0,0,4.22,0,0,Low-Engagement Casuals
3094,29,Female,Clothing,63,Pennsylvania,Summer,4.8,0,Store Pickup,0,0,17,Cash,5,0,5355,3.27,6.67,0,0,6.65,0,1,At-Risk High-Value
3095,22,Female,Footwear,59,Georgia,Summer,2.7,0,Store Pickup,0,0,9,Cash,2,0,1062,1.63,1.67,0,0,4.43,0,0,Low-Engagement Casuals
3096,62,Female,Accessories,53,Minnesota,Fall,3.4,0,Standard,0,0,13,Venmo,3,0,2067,2.45,3.33,0,0,5.26,0,0,Low-Engagement Casuals
3097,69,Female,Clothing,63,Kansas,Winter,3.5,0,Next Day Air,0,0,20,Bank Transfer,4,0,5040,3.88,5,0,0,6.29,0,0,At-Risk High-Value
3098,48,Female,Footwear,33,Delaware,Fall,3.7,0,Free Shipping,0,0,39,Bank Transfer,6,0,7722,7.76,8.33,0,0,8.7,1,0,Platinum Champions
3099,66,Female,Clothing,64,New Mexico,Summer,3.3,0,Next Day Air,0,0,50,Bank Transfer,6,0,19200,10,8.33,0,0,9.44,1,0,Platinum Champions
3100,42,Female,Clothing,98,Michigan,Fall,2.9,0,Free Shipping,0,0,21,Bank Transfer,1,0,2058,4.08,0,0,0,4.69,0,0,Low-Engagement Casuals
3101,50,Female,Accessories,85,Vermont,Winter,3.9,0,Express,0,0,3,Bank Transfer,2,0,510,0.41,1.67,0,0,4.03,0,1,Low-Engagement Casuals
3102,32,Female,Accessories,82,Idaho,Summer,2.7,0,Express,0,0,9,PayPal,3,0,2214,1.63,3.33,0,0,4.99,0,0,Low-Engagement Casuals
3103,51,Female,Outerwear,85,South Dakota,Summer,4.3,0,Standard,0,0,29,Cash,1,0,2465,5.71,0,0,0,5.24,0,1,Low-Engagement Casuals
3104,27,Female,Clothing,37,Illinois,Winter,3,0,2-Day Shipping,0,0,42,Bank Transfer,2,0,3108,8.37,1.67,0,0,6.68,0,0,Low-Engagement Casuals
3105,43,Female,Clothing,56,Georgia,Summer,5,0,2-Day Shipping,0,0,41,Debit Card,3,0,6888,8.16,3.33,0,0,7.16,1,1,Platinum Champions
3106,48,Female,Clothing,33,Oregon,Fall,2.7,0,Express,0,0,17,Debit Card,4,0,2244,3.27,5,0,0,6.09,0,0,Low-Engagement Casuals
3107,62,Female,Footwear,57,Alabama,Winter,4.7,0,Next Day Air,0,0,20,PayPal,7,0,7980,3.88,10,0,0,7.96,1,1,Platinum Champions
3108,65,Female,Clothing,31,Hawaii,Winter,4.6,0,Standard,0,0,18,Credit Card,1,0,558,3.47,0,0,0,4.49,0,1,Low-Engagement Casuals
3109,50,Female,Clothing,69,Oregon,Fall,3.2,0,2-Day Shipping,0,0,7,PayPal,4,0,1932,1.22,5,0,0,5.41,0,0,Low-Engagement Casuals
3110,60,Female,Outerwear,92,Illinois,Winter,4.3,0,Free Shipping,0,0,47,Bank Transfer,3,0,12972,9.39,3.33,0,0,7.57,1,1,Platinum Champions
3111,19,Female,Accessories,46,Texas,Fall,4.6,0,Next Day Air,0,0,2,Bank Transfer,1,0,92,0.2,0,0,0,3.4,0,1,Low-Engagement Casuals
3112,21,Female,Accessories,81,Kansas,Spring,4.9,0,Free Shipping,0,0,25,Debit Card,6,0,12150,4.9,8.33,0,0,7.74,1,1,Platinum Champions
3113,19,Female,Clothing,97,Texas,Fall,3.8,0,Express,0,0,26,Venmo,7,0,17654,5.1,10,0,0,8.37,1,1,Platinum Champions
3114,46,Female,Clothing,93,Nebraska,Summer,2.6,0,Express,0,0,2,Debit Card,2,0,372,0.2,1.67,0,0,3.96,0,0,Low-Engagement Casuals
3115,21,Female,Accessories,56,Arkansas,Spring,4.7,0,Store Pickup,0,0,45,Venmo,1,0,2520,8.98,0,0,0,6.33,0,1,Low-Engagement Casuals
3116,26,Female,Accessories,53,South Dakota,Fall,4.1,0,Free Shipping,0,0,9,Bank Transfer,1,0,477,1.63,0,0,0,3.88,0,1,Low-Engagement Casuals
3117,50,Female,Outerwear,66,Montana,Spring,3.7,0,Store Pickup,0,0,1,Venmo,2,0,132,0,1.67,0,0,3.89,0,0,Low-Engagement Casuals
3118,43,Female,Clothing,50,Florida,Fall,3,0,Free Shipping,0,0,4,PayPal,1,0,200,0.61,0,0,0,3.54,0,0,Low-Engagement Casuals
3119,61,Female,Clothing,97,Virginia,Summer,4.7,0,Standard,0,0,31,Debit Card,6,0,18042,6.12,8.33,0,0,8.15,1,1,Platinum Champions
3120,63,Female,Footwear,79,Louisiana,Winter,4.7,0,2-Day Shipping,0,0,21,Credit Card,5,0,8295,4.08,6.67,0,0,6.92,0,1,At-Risk High-Value
3121,46,Female,Clothing,76,Louisiana,Fall,4,0,Store Pickup,0,0,32,Debit Card,3,0,7296,6.33,3.33,0,0,6.55,0,1,At-Risk High-Value
3122,63,Female,Clothing,38,Louisiana,Fall,2.6,0,Standard,0,0,16,Venmo,2,0,1216,3.06,1.67,0,0,4.91,0,0,Low-Engagement Casuals
3123,23,Female,Clothing,45,Georgia,Fall,3,0,Express,0,0,34,Credit Card,3,0,4590,6.73,3.33,0,0,6.69,0,0,At-Risk High-Value
3124,57,Female,Accessories,77,Iowa,Fall,3.3,0,Next Day Air,0,0,40,Venmo,1,0,3080,7.96,0,0,0,5.99,0,0,Low-Engagement Casuals
3125,57,Female,Accessories,51,California,Summer,3.4,0,Standard,0,0,4,Cash,5,0,1020,0.61,6.67,0,0,5.76,0,0,Low-Engagement Casuals
3126,33,Female,Outerwear,26,Oregon,Spring,4,0,Standard,0,0,3,Cash,6,0,468,0.41,8.33,0,0,6.25,0,1,Low-Engagement Casuals
3127,57,Female,Accessories,76,Maine,Winter,2.6,0,Store Pickup,0,0,28,Bank Transfer,1,0,2128,5.51,0,0,0,5.17,0,0,Low-Engagement Casuals
3128,55,Female,Accessories,94,Louisiana,Winter,3.4,0,Free Shipping,0,0,43,Credit Card,5,0,20210,8.57,6.67,0,0,8.41,1,0,Platinum Champions
3129,65,Female,Outerwear,32,Arkansas,Fall,4.4,0,Standard,0,0,20,Cash,7,0,4480,3.88,10,0,0,7.96,1,1,Platinum Champions
3130,60,Female,Footwear,20,Maryland,Summer,4.7,0,Express,0,0,40,Venmo,5,0,4000,7.96,6.67,0,0,8.21,1,1,Emerging Devotees
3131,52,Female,Clothing,20,Vermont,Summer,4.5,0,Store Pickup,0,0,34,Venmo,5,0,3400,6.73,6.67,0,0,7.8,1,1,Emerging Devotees
3132,34,Female,Outerwear,59,North Dakota,Fall,2.9,0,Store Pickup,0,0,11,Bank Transfer,5,0,3245,2.04,6.67,0,0,6.24,0,0,Low-Engagement Casuals
3133,33,Female,Clothing,97,Michigan,Summer,4.2,0,Express,0,0,26,Cash,6,0,15132,5.1,8.33,0,0,7.81,1,1,Platinum Champions
3134,58,Female,Clothing,68,Arkansas,Spring,4.1,0,Next Day Air,0,0,29,Cash,1,0,1972,5.71,0,0,0,5.24,0,1,Low-Engagement Casuals
3135,35,Female,Footwear,66,Kentucky,Spring,4.4,0,Store Pickup,0,0,47,Bank Transfer,2,0,6204,9.39,1.67,0,0,7.02,1,1,Platinum Champions
3136,68,Female,Footwear,85,Indiana,Spring,4.7,0,Free Shipping,0,0,48,Venmo,3,0,12240,9.59,3.33,0,0,7.64,1,1,Platinum Champions
3137,58,Female,Clothing,32,Minnesota,Fall,3.1,0,Next Day Air,0,0,29,Cash,1,0,928,5.71,0,0,0,5.24,0,0,Low-Engagement Casuals
3138,34,Female,Outerwear,44,Louisiana,Spring,2.7,0,2-Day Shipping,0,0,14,Bank Transfer,4,0,2464,2.65,5,0,0,5.88,0,0,Low-Engagement Casuals
3139,47,Female,Clothing,95,Kentucky,Fall,4.6,0,Next Day Air,0,0,40,Cash,5,0,19000,7.96,6.67,0,0,8.21,1,1,Platinum Champions
3140,35,Female,Accessories,85,Georgia,Winter,4.4,0,Next Day Air,0,0,4,Venmo,2,0,680,0.61,1.67,0,0,4.09,0,1,Low-Engagement Casuals
3141,34,Female,Accessories,44,Alaska,Summer,4.6,0,Free Shipping,0,0,37,Bank Transfer,2,0,3256,7.35,1.67,0,0,6.34,0,1,Low-Engagement Casuals
3142,36,Female,Accessories,30,Mississippi,Winter,4.9,0,Express,0,0,47,Credit Card,1,0,1410,9.39,0,0,0,6.46,0,1,Low-Engagement Casuals
3143,23,Female,Footwear,21,Kansas,Winter,4,0,2-Day Shipping,0,0,1,Venmo,6,0,126,0,8.33,0,0,6.11,0,1,Low-Engagement Casuals
3144,68,Female,Clothing,22,Arizona,Summer,2.9,0,Store Pickup,0,0,26,Cash,6,0,3432,5.1,8.33,0,0,7.81,1,0,Emerging Devotees
3145,23,Female,Footwear,70,Maine,Spring,2.6,0,Free Shipping,0,0,12,Debit Card,6,0,5040,2.24,8.33,0,0,6.86,0,0,At-Risk High-Value
3146,57,Female,Accessories,29,Texas,Spring,4.6,0,Standard,0,0,16,PayPal,3,0,1392,3.06,3.33,0,0,5.46,0,1,Low-Engagement Casuals
3147,21,Female,Clothing,83,Virginia,Winter,4.9,0,Free Shipping,0,0,19,PayPal,7,0,11039,3.67,10,0,0,7.89,1,1,Platinum Champions
3148,45,Female,Clothing,99,North Dakota,Winter,4.3,0,Express,0,0,21,Credit Card,2,0,4158,4.08,1.67,0,0,5.25,0,1,Low-Engagement Casuals
3149,37,Female,Clothing,35,West Virginia,Fall,4.3,0,Free Shipping,0,0,15,Venmo,2,0,1050,2.86,1.67,0,0,4.84,0,1,Low-Engagement Casuals
3150,18,Female,Accessories,40,North Carolina,Winter,4.6,0,Free Shipping,0,0,9,Venmo,7,0,2520,1.63,10,0,0,7.21,1,1,Emerging Devotees
3151,55,Female,Clothing,25,Georgia,Spring,2.6,0,Express,0,0,7,Bank Transfer,1,0,175,1.22,0,0,0,3.74,0,0,Low-Engagement Casuals
3152,52,Female,Clothing,64,New Mexico,Fall,3.1,0,2-Day Shipping,0,0,47,Bank Transfer,6,0,18048,9.39,8.33,0,0,9.24,1,0,Platinum Champions
3153,49,Female,Accessories,90,North Carolina,Fall,3.1,0,Store Pickup,0,0,17,PayPal,4,0,6120,3.27,5,0,0,6.09,0,0,At-Risk High-Value
3154,56,Female,Clothing,88,Alabama,Fall,3.1,0,Next Day Air,0,0,46,Venmo,3,0,12144,9.18,3.33,0,0,7.5,1,0,Platinum Champions
3155,27,Female,Accessories,55,Connecticut,Winter,4.4,0,Standard,0,0,32,Cash,6,0,10560,6.33,8.33,0,0,8.22,1,1,Platinum Champions
3156,22,Female,Accessories,90,Montana,Fall,4.3,0,Free Shipping,0,0,34,Cash,7,0,21420,6.73,10,0,0,8.91,1,1,Platinum Champions
3157,18,Female,Clothing,50,Montana,Winter,3.1,0,2-Day Shipping,0,0,18,Cash,4,0,3600,3.47,5,0,0,6.16,0,0,Low-Engagement Casuals
3158,21,Female,Accessories,34,Maine,Fall,3.1,0,Store Pickup,0,0,5,Debit Card,3,0,510,0.82,3.33,0,0,4.72,0,0,Low-Engagement Casuals
3159,30,Female,Accessories,77,Mississippi,Winter,4.9,0,2-Day Shipping,0,0,44,Credit Card,4,0,13552,8.78,5,0,0,7.93,1,1,Platinum Champions
3160,62,Female,Accessories,89,Louisiana,Winter,2.9,0,Store Pickup,0,0,4,Bank Transfer,6,0,2136,0.61,8.33,0,0,6.31,0,0,Low-Engagement Casuals
3161,28,Female,Accessories,87,Nebraska,Fall,3.8,0,Next Day Air,0,0,37,Cash,3,0,9657,7.35,3.33,0,0,6.89,0,1,At-Risk High-Value
3162,66,Female,Clothing,77,Massachusetts,Winter,4.2,0,2-Day Shipping,0,0,43,Cash,4,0,13244,8.57,5,0,0,7.86,1,1,Platinum Champions
3163,66,Female,Footwear,85,Wisconsin,Winter,3.9,0,Standard,0,0,28,Bank Transfer,6,0,14280,5.51,8.33,0,0,7.95,1,1,Platinum Champions
3164,49,Female,Clothing,66,Nebraska,Summer,2.8,0,Express,0,0,36,Cash,4,0,9504,7.14,5,0,0,7.38,1,0,Platinum Champions
3165,40,Female,Clothing,32,Arizona,Winter,2.6,0,Standard,0,0,16,Credit Card,7,0,3584,3.06,10,0,0,7.69,1,0,Emerging Devotees
3166,49,Female,Outerwear,92,Hawaii,Spring,3,0,Store Pickup,0,0,38,Bank Transfer,5,0,17480,7.55,6.67,0,0,8.07,1,0,Platinum Champions
3167,19,Female,Clothing,80,Georgia,Winter,2.7,0,Next Day Air,0,0,37,Bank Transfer,3,0,8880,7.35,3.33,0,0,6.89,0,0,At-Risk High-Value
3168,24,Female,Clothing,78,Oregon,Fall,2.8,0,2-Day Shipping,0,0,9,Cash,1,0,702,1.63,0,0,0,3.88,0,0,Low-Engagement Casuals
3169,31,Female,Clothing,24,Montana,Spring,2.9,0,2-Day Shipping,0,0,14,PayPal,3,0,1008,2.65,3.33,0,0,5.33,0,0,Low-Engagement Casuals
3170,35,Female,Clothing,59,Georgia,Fall,3.8,0,Free Shipping,0,0,3,Venmo,2,0,354,0.41,1.67,0,0,4.03,0,1,Low-Engagement Casuals
3171,65,Female,Accessories,41,Rhode Island,Spring,4.4,0,Express,0,0,10,Credit Card,3,0,1230,1.84,3.33,0,0,5.06,0,1,Low-Engagement Casuals
3172,68,Female,Accessories,26,Tennessee,Spring,3.1,0,Express,0,0,26,Bank Transfer,1,0,676,5.1,0,0,0,5.03,0,0,Low-Engagement Casuals
3173,57,Female,Clothing,52,Missouri,Fall,3.7,0,Standard,0,0,30,Debit Card,1,0,1560,5.92,0,0,0,5.31,0,0,Low-Engagement Casuals
3174,69,Female,Clothing,46,Washington,Summer,4.9,0,Next Day Air,0,0,32,PayPal,3,0,4416,6.33,3.33,0,0,6.55,0,1,At-Risk High-Value
3175,45,Female,Clothing,52,Oklahoma,Winter,3.8,0,Store Pickup,0,0,35,PayPal,4,0,7280,6.94,5,0,0,7.31,1,1,Platinum Champions
3176,35,Female,Clothing,42,Connecticut,Fall,3.4,0,Store Pickup,0,0,26,Debit Card,5,0,5460,5.1,6.67,0,0,7.26,1,0,Platinum Champions
3177,36,Female,Footwear,37,Arkansas,Spring,4.6,0,2-Day Shipping,0,0,39,Credit Card,4,0,5772,7.76,5,0,0,7.59,1,1,Platinum Champions
3178,55,Female,Accessories,52,Missouri,Fall,3.2,0,Standard,0,0,31,Credit Card,4,0,6448,6.12,5,0,0,7.04,1,0,Platinum Champions
3179,66,Female,Footwear,34,Washington,Spring,2.7,0,Free Shipping,0,0,28,Credit Card,7,0,6664,5.51,10,0,0,8.5,1,0,Platinum Champions
